Device Type, Ticks, Data0, Data1
2, 28372, 0, 2327
0, 28394, 807, 0
4, 28394, 0, 893
1, 28401, 450, 347
2, 28401, 77, 4043
0, 28425, 782, 0
4, 28425, 0, 895
2, 28426, 58, 2340
1, 28432, 445, 293
2, 28451, 0, 1148
0, 28456, 803, 0
4, 28456, 0, 892
1, 28463, 447, 294
2, 28476, 0, 3186
0, 28487, 785, 0
4, 28487, 0, 888
1, 28494, 451, 308
2, 28501, 74, 2521
0, 28518, 782, 0
4, 28518, 0, 890
1, 28525, 448, 346
2, 28526, 26, 2102
0, 28549, 774, 0
4, 28549, 0, 903
2, 28551, 0, 4
1, 28556, 451, 388
2, 28576, 0, 3724
0, 28580, 741, 0
4, 28580, 0, 900
1, 28586, 454, 413
2, 28601, 25, 0
0, 28611, 734, 0
4, 28611, 0, 893
1, 28617, 460, 420
2, 28626, 15, 2194
0, 28642, 714, 0
4, 28642, 0, 876
1, 28648, 443, 406
2, 28651, 0, 3693
0, 28673, 685, 0
4, 28673, 0, 889
1, 28679, 440, 412
2, 28680, 6, 1905
0, 28704, 674, 0
4, 28704, 0, 882
2, 28704, 0, 4905
1, 28710, 440, 408
2, 28729, 19, 2280
0, 28735, 658, 0
4, 28735, 0, 888
1, 28741, 437, 401
2, 28754, 22, 2369
0, 28766, 641, 0
4, 28766, 0, 898
1, 28772, 433, 391
2, 28779, 39, 3718
0, 28796, 635, 0
4, 28796, 0, 895
1, 28803, 438, 373
2, 28804, 20, 0
0, 28827, 609, 0
4, 28827, 0, 881
2, 28829, 26, 4508
1, 28834, 435, 352
2, 28854, 18, 1205
0, 28858, 623, 0
4, 28858, 0, 872
1, 28865, 424, 329
2, 28879, 0, 1417
0, 28889, 615, 0
4, 28889, 0, 864
1, 28896, 432, 301
2, 28904, 76, 3124
0, 28920, 584, 0
4, 28920, 0, 839
1, 28927, 417, 314
2, 28929, 38, 1964
0, 28951, 589, 0
4, 28951, 0, 835
1, 28957, 425, 346
2, 28958, 38, 0
0, 28982, 601, 0
4, 28982, 1, 837
2, 28983, 0, 0
1, 28988, 424, 342
2, 29008, 0, 3595
0, 29013, 559, 0
4, 29013, 2, 814
1, 29019, 418, 404
2, 29033, 0, 0
0, 29044, 534, 0
4, 29044, 0, 821
1, 29050, 414, 404
2, 29058, 0, 3289
0, 29075, 534, 0
4, 29075, 0, 822
1, 29081, 400, 416
2, 29083, 0, 2792
0, 29106, 478, 0
4, 29106, 0, 807
4, 29107, 0, 807
6, 29870, 0, 0
5, 29871, 0, 0
5, 29972, 0, 10
5, 30073, 0, 27
5, 30174, 0, 48
5, 30275, 0, 73
5, 30376, 0, 94
5, 30477, 0, 89
5, 30578, 0, 92
2, 30741, 2, 2236
1, 30746, 397, 406
2, 30766, 0, 2140
1, 30774, 396, 405
2, 30791, 6, 2431
1, 30805, 399, 392
2, 30816, 0, 2116
1, 30836, 399, 388
2, 30841, 2, 2207
1, 30867, 392, 388
2, 30867, 9, 1623
2, 30892, 11, 1732
1, 30898, 399, 367
2, 30917, 0, 3075
0, 30922, 1214, 0
4, 30922, 0, 844
1, 30929, 396, 341
0, 30932, 1177, 0
4, 30932, 0, 853
2, 30942, 0, 3525
1, 30959, 388, 324
0, 30963, 8190, 0
4, 30963, 0, 900
2, 30967, 0, 2908
1, 30990, 392, 307
0, 30994, 302, 0
4, 30994, 0, 934
2, 30994, 0, 0
1, 31021, 383, 314
2, 31021, 0, 1365
0, 31025, 191, 0
4, 31025, 0, 967
2, 31046, 70, 2355
1, 31052, 383, 330
0, 31056, 183, 0
4, 31056, 0, 986
2, 31071, 102, 3026
1, 31083, 373, 372
0, 31087, 227, 0
4, 31087, 0, 998
2, 31096, 174, 2500
1, 31114, 377, 379
0, 31118, 8190, 0
4, 31118, 0, 1019
2, 31121, 235, 1679
1, 31145, 382, 379
2, 31146, 116, 1842
0, 31149, 908, 0
4, 31149, 0, 1028
1, 31175, 375, 369
2, 31176, 0, 2183
0, 31180, 1003, 0
4, 31180, 1, 1023
2, 31201, 0, 1605
1, 31206, 381, 370
0, 31211, 977, 0
4, 31211, 2, 1030
2, 31226, 29, 1859
1, 31237, 376, 345
0, 31242, 955, 0
4, 31242, 2, 1026
2, 31251, 167, 2063
1, 31268, 376, 316
0, 31273, 993, 0
4, 31273, 1, 995
2, 31276, 223, 3920
1, 31299, 373, 290
2, 31301, 156, 3938
0, 31304, 1050, 0
4, 31304, 9, 936
1, 31330, 367, 292
2, 31330, 85, 2934
0, 31335, 1078, 0
4, 31335, 14, 873
2, 31355, 0, 2844
1, 31360, 363, 324
0, 31366, 1080, 0
4, 31366, 17, 820
2, 31380, 0, 2198
1, 31391, 363, 354
0, 31397, 1131, 0
4, 31397, 18, 800
2, 31405, 0, 1134
1, 31422, 361, 362
0, 31428, 1036, 0
4, 31428, 18, 782
2, 31430, 0, 2253
1, 31453, 356, 362
2, 31455, 0, 400
0, 31459, 1052, 0
4, 31459, 15, 788
1, 31484, 365, 327
2, 31484, 0, 934
0, 31490, 940, 0
4, 31490, 12, 795
2, 31509, 0, 0
1, 31515, 358, 340
0, 31521, 914, 0
4, 31521, 8, 793
2, 31534, 0, 3243
1, 31546, 373, 293
0, 31552, 835, 0
4, 31552, 5, 790
2, 31559, 0, 1452
1, 31576, 377, 219
0, 31583, 796, 0
4, 31583, 2, 793
2, 31584, 0, 4082
1, 31607, 374, 234
2, 31609, 1, 348
0, 31614, 785, 0
4, 31614, 0, 797
4, 31614, 0, 797
6, 32377, 0, 0
5, 32378, 0, 0
5, 32479, 0, 10
5, 32580, 0, 34
5, 32681, 0, 62
5, 32782, 0, 88
5, 32883, 0, 95
5, 32984, 0, 86
5, 33085, 0, 92
2, 33226, 4, 2239
1, 33231, 694, 457
1, 33253, 696, 494
2, 33253, 0, 1815
2, 33278, 7, 2365
1, 33284, 688, 375
2, 33303, 12, 2265
1, 33315, 693, 348
2, 33328, 0, 2291
1, 33346, 693, 324
2, 33353, 0, 1763
1, 33376, 700, 317
2, 33378, 0, 1779
2, 33403, 0, 1961
1, 33408, 707, 355
0, 33429, 1125, 0
4, 33429, 0, 804
2, 33429, 0, 1451
1, 33438, 705, 470
0, 33441, 1114, 0
4, 33441, 0, 802
2, 33454, 0, 1458
1, 33469, 718, 609
0, 33472, 1121, 0
4, 33472, 0, 799
2, 33479, 0, 2186
1, 33500, 710, 656
0, 33503, 1079, 0
4, 33503, 0, 799
2, 33504, 0, 2747
1, 33531, 707, 649
0, 33534, 1069, 0
4, 33534, 0, 798
2, 33534, 0, 2801
1, 33562, 715, 642
0, 33565, 1063, 0
4, 33565, 0, 793
2, 33565, 10, 2648
1, 33593, 685, 603
0, 33596, 1045, 0
4, 33596, 0, 791
2, 33596, 5, 3069
1, 33624, 685, 544
0, 33627, 1042, 0
4, 33627, 0, 798
2, 33627, 10, 1751
1, 33655, 674, 365
0, 33658, 995, 0
4, 33658, 0, 794
2, 33658, 12, 1389
1, 33686, 701, 272
0, 33689, 963, 0
4, 33689, 0, 790
2, 33689, 4, 1935
1, 33717, 692, 280
0, 33720, 966, 0
4, 33720, 0, 790
2, 33720, 0, 2281
1, 33748, 737, 385
0, 33751, 910, 0
4, 33751, 0, 792
2, 33751, 0, 2510
1, 33779, 735, 570
0, 33781, 906, 0
4, 33781, 0, 786
2, 33782, 0, 2056
1, 33810, 751, 647
0, 33812, 862, 0
4, 33812, 0, 785
2, 33813, 0, 1898
1, 33841, 728, 650
0, 33843, 842, 0
4, 33843, 0, 791
2, 33844, 9, 0
1, 33872, 720, 624
0, 33874, 840, 0
4, 33874, 0, 797
2, 33875, 0, 556
1, 33903, 699, 566
0, 33905, 812, 0
4, 33905, 0, 800
4, 33906, 0, 800
6, 34215, 0, 0
5, 34216, 0, 0
5, 34317, 0, 7
5, 34418, 0, 29
5, 34519, 0, 56
5, 34620, 0, 81
5, 34721, 0, 97
5, 34822, 0, 90
5, 34923, 0, 90
2, 35064, 2, 2111
1, 35069, 689, 524
0, 35071, 917, 0
4, 35071, 0, 796
0, 35083, 945, 0
4, 35083, 0, 796
1, 35092, 703, 525
2, 35092, 1, 1937
0, 35114, 889, 0
4, 35114, 0, 811
2, 35117, 17, 1894
1, 35123, 725, 497
2, 35142, 0, 2249
0, 35145, 898, 0
4, 35145, 0, 813
1, 35153, 697, 349
2, 35167, 10, 2631
0, 35176, 866, 0
4, 35176, 0, 810
1, 35184, 706, 337
2, 35192, 0, 1616
0, 35207, 855, 0
4, 35207, 0, 810
1, 35215, 713, 283
2, 35217, 0, 1540
0, 35238, 867, 0
4, 35238, 0, 813
1, 35246, 722, 242
2, 35246, 0, 2335
0, 35269, 839, 0
4, 35269, 0, 811
2, 35271, 0, 2200
1, 35277, 716, 252
2, 35296, 0, 1965
0, 35300, 843, 0
4, 35300, 0, 810
1, 35308, 712, 364
2, 35321, 0, 2017
0, 35331, 800, 0
4, 35331, 0, 809
4, 35331, 0, 809
6, 35640, 0, 0
5, 35641, 0, 0
5, 35742, 0, 6
5, 35843, 0, 20
5, 35944, 0, 41
5, 36045, 0, 63
5, 36146, 0, 84
5, 36247, 0, 91
5, 36348, 0, 91
2, 36489, 0, 1907
1, 36494, 707, 547
0, 36496, 945, 0
4, 36496, 0, 796
0, 36510, 948, 0
4, 36510, 0, 794
1, 36515, 711, 549
2, 36515, 0, 2007
0, 36541, 995, 0
4, 36541, 0, 804
2, 36541, 13, 2126
1, 36546, 731, 527
2, 36566, 10, 1737
0, 36572, 983, 0
4, 36572, 0, 813
1, 36577, 748, 430
2, 36591, 14, 1724
0, 36603, 996, 0
4, 36603, 0, 800
1, 36608, 728, 330
2, 36616, 14, 1990
0, 36634, 982, 0
4, 36634, 0, 794
1, 36639, 763, 246
2, 36641, 0, 2163
0, 36665, 1005, 0
4, 36665, 1, 797
1, 36670, 737, 224
2, 36670, 0, 2307
0, 36696, 975, 0
4, 36696, 1, 798
2, 36696, 0, 2014
1, 36701, 780, 259
2, 36721, 0, 1046
0, 36727, 908, 0
4, 36727, 0, 790
1, 36732, 808, 300
2, 36746, 0, 2722
0, 36758, 948, 0
4, 36758, 0, 777
1, 36763, 837, 489
2, 36771, 0, 2381
0, 36789, 897, 0
4, 36789, 0, 774
1, 36794, 776, 567
2, 36796, 9, 1824
1, 36822, 768, 669
0, 36825, 898, 0
4, 36825, 0, 779
2, 36825, 0, 1502
1, 36853, 806, 662
0, 36856, 863, 0
4, 36856, 0, 770
2, 36856, 11, 1416
1, 36884, 839, 613
0, 36887, 797, 0
4, 36887, 0, 767
4, 36887, 0, 767






