Device Type, Ticks, Data0, Data1
0, 52782, 882, 0
4, 52782, 0, 888
2, 52803, 94, 0
1, 52809, 406, 363
0, 52813, 842, 0
4, 52813, 0, 898
2, 52828, 0, 3850
1, 52840, 395, 378
0, 52844, 822, 0
4, 52844, 0, 887
2, 52853, 0, 3425
1, 52871, 423, 380
0, 52875, 818, 0
4, 52875, 1, 887
2, 52878, 92, 406
1, 52902, 415, 366
2, 52903, 13, 3324
0, 52906, 798, 0
4, 52906, 1, 884
2, 52928, 0, 3008
1, 52933, 415, 348
0, 52937, 787, 0
4, 52937, 2, 886
2, 52953, 0, 3667
1, 52963, 426, 341
0, 52968, 736, 0
4, 52968, 2, 871
2, 52978, 32, 2508
1, 52994, 419, 324
0, 52999, 721, 0
4, 52999, 1, 886
2, 53003, 24, 0
1, 53025, 426, 300
0, 53030, 718, 0
4, 53030, 0, 890
2, 53030, 45, 569
1, 53056, 426, 333
2, 53056, 41, 4159
0, 53061, 715, 0
4, 53061, 2, 871
2, 53081, 0, 1070
1, 53087, 431, 365
0, 53092, 717, 0
4, 53092, 3, 863
2, 53106, 0, 2130
1, 53118, 430, 392
0, 53123, 687, 0
4, 53123, 3, 865
2, 53131, 0, 3306
1, 53149, 436, 401
0, 53154, 675, 0
4, 53154, 3, 878
2, 53156, 0, 2290
1, 53179, 438, 406
2, 53181, 0, 0
0, 53185, 627, 0
4, 53185, 0, 892
1, 53210, 384, 412
2, 53211, 135, 3620
0, 53216, 623, 0
4, 53216, 0, 866
2, 53235, 147, 4138
1, 53241, 445, 413
0, 53247, 622, 0
4, 53247, 0, 875
2, 53260, 54, 0
1, 53272, 423, 415
0, 53277, 616, 0
4, 53277, 2, 865
2, 53285, 0, 1896
1, 53303, 450, 409
0, 53309, 589, 0
4, 53309, 5, 851
2, 53310, 15, 3063
1, 53334, 446, 406
2, 53335, 0, 1690
0, 53340, 593, 0
4, 53340, 5, 846
2, 53360, 0, 2012
1, 53365, 448, 401
0, 53371, 600, 0
4, 53371, 5, 839
2, 53385, 0, 1433
1, 53396, 443, 383
0, 53401, 582, 0
4, 53401, 5, 834
2, 53410, 33, 2133
1, 53426, 434, 380
0, 53432, 560, 0
4, 53433, 5, 807
2, 53435, 59, 0
1, 53457, 446, 373
2, 53460, 0, 0
0, 53464, 549, 0
4, 53464, 7, 802
1, 53488, 438, 335
2, 53488, 0, 4045
0, 53494, 517, 0
4, 53494, 7, 798
2, 53513, 0, 435
1, 53519, 440, 307
0, 53525, 505, 0
4, 53525, 6, 795
2, 53538, 0, 5288
1, 53550, 436, 310
0, 53556, 490, 0
4, 53556, 4, 801
2, 53563, 0, 0
1, 53581, 433, 324
0, 53587, 480, 0
4, 53587, 1, 808
4, 53588, 1, 808
6, 54381, 0, 0
5, 54382, 0, 0
5, 54483, 0, 9
5, 54584, 0, 33
5, 54685, 0, 62
5, 54786, 0, 87
5, 54887, 0, 95
5, 54988, 0, 86
5, 55089, 0, 91
2, 55252, 12, 2115
1, 55257, 405, 319
1, 55275, 404, 324
2, 55277, 0, 2225
1, 55306, 400, 340
2, 55307, 7, 1306
2, 55331, 0, 2540
1, 55337, 412, 363
2, 55356, 0, 2474
1, 55368, 419, 368
2, 55381, 0, 2008
1, 55399, 416, 383
2, 55406, 0, 3246
1, 55430, 410, 395
0, 55433, 1037, 0
4, 55433, 0, 898
2, 55433, 0, 3186
0, 55443, 8190, 0
4, 55443, 0, 910
1, 55461, 415, 396
2, 55461, 0, 0
0, 55474, 196, 0
4, 55474, 0, 943
2, 55486, 23, 1514
1, 55492, 407, 391
0, 55505, 170, 0
4, 55505, 0, 965
2, 55511, 38, 2443
1, 55522, 408, 386
0, 55536, 183, 0
4, 55536, 0, 984
2, 55537, 104, 2994
1, 55553, 407, 379
2, 55562, 200, 2244
0, 55567, 251, 0
4, 55567, 0, 1004
1, 55584, 402, 339
2, 55587, 275, 1677
0, 55598, 8190, 0
4, 55598, 0, 1025
1, 55615, 401, 290
2, 55615, 80, 2305
0, 55629, 996, 0
4, 55629, 0, 1023
2, 55640, 0, 1970
1, 55646, 385, 307
0, 55660, 1016, 0
4, 55660, 1, 1025
2, 55665, 0, 2174
1, 55677, 403, 332
0, 55691, 945, 0
4, 55691, 2, 1021
2, 55692, 12, 1840
1, 55708, 408, 368
2, 55717, 34, 2079
0, 55722, 977, 0
4, 55722, 1, 1021
1, 55738, 397, 391
2, 55742, 250, 3812
0, 55753, 1051, 0
4, 55753, 2, 970
1, 55769, 404, 394
2, 55770, 183, 3932
0, 55784, 1085, 0
4, 55784, 6, 901
2, 55795, 97, 3168
1, 55800, 363, 397
0, 55815, 1114, 0
4, 55815, 12, 848
2, 55820, 17, 3103
1, 55831, 409, 377
0, 55846, 1100, 0
4, 55846, 15, 814
2, 55847, 0, 3147
1, 55862, 403, 377
2, 55872, 0, 3282
0, 55877, 1090, 0
4, 55877, 16, 806
1, 55893, 398, 372
2, 55897, 5, 2789
0, 55908, 1055, 0
4, 55908, 14, 784
1, 55924, 391, 352
2, 55924, 0, 1268
0, 55939, 1034, 0
4, 55939, 13, 786
2, 55949, 0, 1288
1, 55954, 405, 331
0, 55970, 1002, 0
4, 55970, 13, 785
2, 55974, 0, 2618
1, 55985, 402, 319
2, 55999, 0, 2327
0, 56001, 946, 0
4, 56001, 7, 793
1, 56016, 404, 292
2, 56024, 0, 3906
0, 56032, 853, 0
4, 56032, 5, 790
1, 56047, 403, 296
2, 56049, 0, 1941
0, 56063, 817, 0
4, 56063, 3, 785
1, 56078, 412, 333
2, 56078, 0, 2563
0, 56094, 796, 0
4, 56094, 0, 790
2, 56103, 1, 2578
1, 56109, 411, 364
0, 56125, 781, 0
4, 56125, 0, 792
4, 56126, 0, 792
6, 56435, 0, 0
5, 56436, 0, 0
5, 56537, 0, 9
5, 56638, 0, 29
5, 56739, 0, 53
5, 56840, 0, 80
5, 56941, 0, 98
5, 57042, 0, 90
5, 57143, 0, 90
2, 57284, 0, 2105
1, 57289, 666, 495
1, 57312, 672, 548
2, 57313, 0, 1860
2, 57337, 0, 2447
1, 57343, 659, 568
2, 57362, 0, 1590
1, 57374, 660, 598
2, 57387, 0, 1112
1, 57405, 652, 624
2, 57412, 0, 2241
1, 57436, 639, 610
2, 57437, 0, 1938
2, 57462, 0, 1998
1, 57467, 648, 618
0, 57487, 1048, 0
4, 57487, 0, 792
2, 57487, 12, 2583
0, 57490, 1072, 0
4, 57490, 0, 784
1, 57498, 652, 600
2, 57512, 16, 1519
0, 57520, 1032, 0
4, 57521, 0, 787
1, 57528, 665, 579
2, 57537, 0, 2743
0, 57551, 1043, 0
4, 57552, 0, 786
1, 57559, 668, 536
2, 57562, 3, 2265
0, 57582, 1007, 0
4, 57582, 0, 784
1, 57590, 654, 446
2, 57590, 0, 2723
0, 57613, 961, 0
4, 57613, 0, 784
2, 57615, 1, 2496
1, 57621, 632, 352
2, 57640, 0, 2615
0, 57644, 1000, 0
4, 57644, 0, 784
1, 57652, 652, 358
2, 57665, 0, 2885
0, 57675, 949, 0
4, 57675, 0, 786
1, 57683, 649, 428
2, 57690, 0, 1750
0, 57706, 918, 0
4, 57706, 0, 784
1, 57714, 633, 575
2, 57715, 11, 2217
0, 57737, 919, 0
4, 57737, 0, 786
2, 57740, 3, 1755
1, 57745, 632, 616
2, 57765, 0, 2182
0, 57768, 878, 0
4, 57768, 0, 785
1, 57775, 624, 615
2, 57790, 12, 2467
0, 57799, 848, 0
4, 57799, 0, 782
1, 57806, 643, 604
2, 57815, 10, 1681
0, 57830, 846, 0
4, 57830, 0, 789
1, 57837, 657, 567
2, 57840, 0, 2591
0, 57861, 815, 0
4, 57861, 0, 793
4, 57862, 0, 793
6, 58171, 0, 0
5, 58172, 0, 0
5, 58273, 0, 8
5, 58374, 0, 28
5, 58475, 0, 52
5, 58576, 0, 79
5, 58677, 0, 97
5, 58778, 0, 91
5, 58879, 0, 90
2, 59020, 6, 1821
1, 59025, 693, 563
0, 59027, 930, 0
4, 59027, 0, 802
0, 59040, 932, 0
4, 59040, 0, 802
1, 59045, 695, 545
2, 59045, 0, 1503
0, 59071, 963, 0
4, 59071, 0, 817
2, 59071, 0, 1972
1, 59076, 695, 506
2, 59096, 8, 1974
0, 59102, 913, 0
4, 59102, 0, 814
1, 59107, 668, 467
2, 59121, 0, 2413
0, 59133, 874, 0
4, 59133, 0, 800
1, 59138, 673, 377
2, 59146, 4, 2453
0, 59164, 922, 0
4, 59164, 0, 804
1, 59169, 681, 303
2, 59171, 5, 2196
0, 59195, 962, 0
4, 59195, 0, 803
1, 59200, 677, 257
2, 59200, 0, 2500
0, 59226, 926, 0
4, 59226, 0, 801
2, 59226, 1, 2200
1, 59231, 727, 320
2, 59251, 2, 2117
0, 59257, 895, 0
4, 59257, 0, 808
1, 59262, 717, 431
2, 59276, 0, 2358
0, 59288, 877, 0
4, 59288, 0, 805
1, 59293, 714, 583
2, 59301, 0, 2078
0, 59319, 865, 0
4, 59319, 0, 805
1, 59324, 744, 624
2, 59326, 0, 1374
0, 59350, 827, 0
4, 59350, 0, 800
1, 59355, 740, 639
2, 59355, 0, 1841
0, 59381, 814, 0
4, 59381, 0, 804
4, 59381, 0, 804
6, 59690, 0, 0
5, 59691, 0, 0
5, 59792, 0, 10
5, 59893, 0, 34
5, 59994, 0, 58
5, 60095, 0, 84
5, 60196, 0, 96
5, 60297, 0, 86
5, 60398, 0, 93
2, 60539, 2, 2028
1, 60544, 707, 628
0, 60546, 899, 0
4, 60546, 0, 792
0, 60558, 924, 0
4, 60558, 0, 793
1, 60564, 715, 636
2, 60564, 1, 2364
0, 60589, 903, 0
4, 60589, 0, 792
2, 60590, 2, 1851
1, 60595, 709, 639
2, 60615, 0, 2273
0, 60620, 869, 0
4, 60620, 0, 784
1, 60626, 727, 655
2, 60640, 10, 1801
0, 60651, 909, 0
4, 60651, 0, 791
1, 60657, 753, 614
2, 60665, 15, 1763
0, 60682, 885, 0
4, 60682, 0, 781
1, 60687, 730, 590
2, 60690, 0, 2089
0, 60713, 846, 0
4, 60713, 0, 772
1, 60718, 748, 552
2, 60719, 6, 1907
0, 60744, 857, 0
4, 60744, 0, 763
2, 60745, 8, 2011
1, 60750, 745, 406
2, 60770, 0, 2653
0, 60775, 848, 0
4, 60775, 1, 763
1, 60780, 743, 295
2, 60795, 0, 2191
0, 60806, 838, 0
4, 60806, 0, 758
1, 60811, 759, 210
2, 60820, 0, 2130
0, 60837, 825, 0
4, 60837, 0, 756
1, 60842, 750, 255
2, 60845, 0, 2591
0, 60868, 783, 0
4, 60868, 0, 753
4, 60869, 0, 753


