Device Type, Ticks, Data0, Data1
1, 23886, 328, 333
2, 23888, 0, 1759
1, 23917, 319, 331
2, 23917, 0, 2533
2, 23942, 0, 2341
1, 23948, 322, 330
2, 23967, 0, 2906
1, 23978, 314, 331
2, 23992, 0, 1493
1, 24009, 318, 326
2, 24017, 0, 2190
1, 24040, 310, 305
2, 24042, 0, 2198
1, 24071, 305, 280
2, 24071, 0, 2078
2, 24096, 0, 2892
1, 24102, 310, 264
2, 24121, 122, 3139
1, 24133, 304, 275
2, 24146, 110, 940
1, 24163, 311, 308
2, 24171, 53, 2429
1, 24194, 316, 278
2, 24196, 0, 3573
0, 24217, 979, 0
4, 24217, 0, 884
1, 24225, 325, 299
2, 24225, 0, 1982
0, 24239, 944, 0
4, 24239, 1, 878
2, 24250, 15, 2717
1, 24256, 329, 306
0, 24270, 895, 0
4, 24270, 0, 885
2, 24275, 41, 3084
1, 24287, 331, 313
0, 24301, 865, 0
4, 24301, 0, 881
2, 24302, 17, 3017
1, 24318, 334, 304
2, 24327, 10, 0
0, 24332, 832, 0
4, 24332, 1, 886
1, 24349, 334, 282
2, 24352, 4, 2436
0, 24363, 844, 0
4, 24363, 2, 890
1, 24379, 331, 269
2, 24380, 27, 3260
0, 24394, 859, 0
4, 24394, 2, 885
2, 24404, 0, 2862
1, 24410, 341, 268
0, 24425, 847, 0
4, 24425, 2, 892
2, 24429, 0, 2478
1, 24441, 349, 285
2, 24454, 89, 3442
0, 24456, 806, 0
4, 24456, 2, 888
1, 24472, 345, 314
2, 24479, 0, 3871
0, 24487, 793, 0
4, 24487, 2, 873
1, 24503, 343, 326
2, 24504, 0, 1679
0, 24518, 758, 0
4, 24518, 3, 878
2, 24529, 68, 0
1, 24534, 346, 328
0, 24549, 726, 0
4, 24549, 3, 880
2, 24554, 30, 4028
1, 24564, 349, 327
0, 24580, 730, 0
4, 24580, 3, 890
2, 24581, 0, 0
1, 24595, 354, 320
2, 24606, 0, 3339
0, 24611, 720, 0
4, 24611, 4, 897
1, 24626, 361, 325
2, 24631, 64, 0
0, 24642, 663, 0
4, 24642, 1, 909
1, 24657, 357, 301
2, 24657, 31, 2005
0, 24673, 663, 0
4, 24673, 1, 906
2, 24682, 42, 0
1, 24688, 374, 283
0, 24704, 658, 0
4, 24704, 2, 883
2, 24707, 45, 2744
1, 24719, 386, 284
2, 24732, 53, 3772
0, 24735, 656, 0
4, 24735, 4, 863
1, 24749, 385, 303
2, 24757, 52, 3896
0, 24766, 654, 0
4, 24766, 5, 872
1, 24780, 404, 342
2, 24782, 63, 0
0, 24797, 623, 0
4, 24797, 6, 861
1, 24811, 411, 360
2, 24812, 35, 893
0, 24828, 641, 0
4, 24828, 8, 839
2, 24836, 37, 3448
1, 24842, 431, 363
0, 24859, 626, 0
4, 24859, 9, 822
2, 24861, 0, 1815
1, 24873, 443, 357
2, 24886, 0, 1816
0, 24890, 615, 0
4, 24890, 11, 822
1, 24904, 437, 356
2, 24911, 0, 2938
0, 24921, 573, 0
4, 24921, 9, 814
1, 24935, 435, 341
2, 24936, 0, 1329
0, 24952, 527, 0
4, 24952, 6, 815
2, 24961, 2, 2054
1, 24966, 419, 327
0, 24983, 510, 0
4, 24983, 4, 821
2, 24986, 5, 2272
1, 24996, 427, 301
2, 25011, 0, 3671
0, 25014, 487, 0
4, 25014, 4, 816
4, 25015, 4, 816
6, 25328, 0, 0
5, 25329, 0, 0
5, 25430, 0, 9
5, 25531, 0, 30
5, 25632, 0, 53
5, 25733, 0, 78
5, 25834, 0, 98
5, 25935, 0, 92
5, 26036, 0, 89
2, 26199, 0, 2108
1, 26204, 432, 306
2, 26224, 0, 1727
1, 26230, 439, 299
2, 26249, 0, 2390
1, 26261, 437, 290
2, 26274, 0, 1916
1, 26292, 443, 280
2, 26299, 0, 2065
1, 26323, 450, 281
2, 26324, 0, 2262
2, 26349, 0, 1881
1, 26354, 455, 303
2, 26374, 0, 2870
0, 26380, 1122, 0
4, 26380, 0, 886
1, 26385, 469, 324
2, 26399, 0, 3504
0, 26408, 1052, 0
4, 26408, 0, 911
1, 26415, 480, 369
2, 26424, 0, 3482
0, 26439, 8190, 0
4, 26439, 0, 938
1, 26446, 494, 393
2, 26449, 0, 0
0, 26470, 264, 0
4, 26470, 0, 953
1, 26477, 492, 418
2, 26477, 39, 1932
0, 26501, 333, 0
4, 26501, 0, 972
2, 26502, 133, 2659
1, 26508, 457, 416
2, 26527, 105, 586
0, 26532, 573, 0
4, 26532, 0, 996
1, 26539, 466, 402
2, 26552, 147, 3162
0, 26563, 913, 0
4, 26563, 0, 1002
1, 26569, 474, 384
2, 26577, 138, 0
0, 26594, 1085, 0
4, 26594, 0, 1011
1, 26600, 482, 339
2, 26602, 105, 1137
0, 26625, 1103, 0
4, 26625, 0, 990
1, 26631, 476, 319
2, 26632, 75, 3764
0, 26656, 1174, 0
4, 26656, 1, 979
2, 26657, 42, 3577
1, 26662, 474, 305
2, 26682, 0, 3352
0, 26687, 1100, 0
4, 26687, 5, 977
1, 26693, 470, 328
2, 26707, 130, 0
0, 26718, 1132, 0
4, 26718, 6, 976
1, 26724, 470, 354
2, 26732, 152, 3928
0, 26749, 8190, 0
4, 26749, 7, 908
1, 26755, 479, 394
2, 26757, 91, 2968
0, 26780, 1179, 0
4, 26780, 11, 871
1, 26786, 468, 408
2, 26786, 0, 3007
0, 26811, 8190, 0
4, 26811, 14, 857
2, 26812, 0, 3391
1, 26817, 461, 427
2, 26837, 0, 2652
0, 26842, 8190, 0
4, 26842, 14, 851
1, 26848, 471, 438
2, 26862, 0, 4005
0, 26873, 8190, 0
4, 26873, 11, 830
1, 26878, 486, 437
2, 26887, 0, 3750
0, 26904, 1016, 0
4, 26904, 10, 820
1, 26909, 489, 434
2, 26912, 25, 1344
0, 26935, 8191, 0
4, 26935, 10, 807
1, 26940, 488, 440
2, 26941, 0, 1525
0, 26966, 8190, 0
4, 26966, 10, 814
2, 26967, 0, 3475
1, 26971, 494, 438
2, 26991, 0, 3738
0, 26997, 1019, 0
4, 26997, 7, 814
1, 27002, 474, 435
2, 27016, 0, 3243
0, 27028, 931, 0
4, 27028, 6, 810
1, 27033, 469, 435
2, 27041, 0, 2297
0, 27059, 906, 0
4, 27059, 5, 817
1, 27064, 452, 434
2, 27066, 0, 2396
0, 27090, 867, 0
4, 27090, 4, 820
1, 27095, 442, 433
2, 27096, 0, 3894
0, 27121, 846, 0
4, 27121, 3, 806
2, 27122, 0, 1693
1, 27126, 438, 421
2, 27146, 0, 2791
0, 27152, 836, 0
4, 27152, 0, 805
1, 27157, 451, 437
2, 27171, 0, 3013
0, 27183, 803, 0
4, 27183, 0, 805
1, 27188, 457, 444
2, 27196, 0, 761
0, 27214, 778, 0
4, 27214, 0, 814
4, 27215, 0, 814
6, 28159, 0, 0
5, 28160, 0, 0
5, 28261, 0, 5
5, 28362, 0, 17
5, 28463, 0, 36
5, 28564, 0, 62
5, 28665, 0, 86
5, 28766, 0, 96
5, 28867, 0, 87
2, 29008, 3, 2123
1, 29013, 679, 481
1, 29037, 685, 528
2, 29037, 3, 2204
2, 29062, 0, 2418
1, 29068, 685, 572
2, 29087, 1, 2255
1, 29099, 693, 594
2, 29112, 8, 2112
1, 29130, 688, 627
2, 29137, 0, 2186
1, 29161, 686, 640
2, 29162, 0, 2169
2, 29187, 0, 2550
1, 29192, 670, 626
0, 29211, 1128, 0
4, 29211, 0, 796
2, 29212, 0, 1843
1, 29223, 671, 648
0, 29225, 1127, 0
4, 29225, 0, 795
2, 29237, 0, 1991
1, 29254, 657, 612
0, 29256, 1078, 0
4, 29256, 0, 797
2, 29262, 0, 2436
1, 29285, 638, 572
0, 29287, 1048, 0
4, 29287, 0, 792
2, 29287, 0, 2369
1, 29315, 632, 475
0, 29318, 1055, 0
4, 29318, 0, 792
2, 29318, 0, 2026
1, 29346, 624, 375
0, 29349, 1022, 0
4, 29349, 0, 795
2, 29349, 3, 2321
1, 29377, 645, 331
0, 29380, 1004, 0
4, 29380, 0, 792
2, 29380, 14, 1953
1, 29408, 628, 403
0, 29411, 1043, 0
4, 29411, 0, 786
2, 29411, 17, 1677
1, 29439, 638, 508
0, 29442, 991, 0
4, 29442, 0, 794
2, 29442, 0, 2124
1, 29470, 632, 586
0, 29473, 906, 0
4, 29473, 0, 799
2, 29473, 0, 2317
1, 29501, 631, 617
0, 29504, 908, 0
4, 29504, 0, 790
2, 29504, 0, 2428
1, 29532, 622, 625
0, 29535, 882, 0
4, 29535, 0, 796
2, 29535, 8, 2843
1, 29563, 611, 577
0, 29566, 864, 0
4, 29566, 0, 800
2, 29566, 0, 3241
1, 29594, 593, 543
0, 29597, 841, 0
4, 29597, 0, 798
2, 29597, 7, 2657
1, 29625, 599, 403
0, 29628, 805, 0
4, 29628, 0, 819
4, 29628, 0, 819
6, 29940, 0, 0
5, 29941, 0, 0
5, 30042, 0, 3
5, 30143, 0, 9
5, 30244, 0, 15
5, 30345, 0, 20
5, 30446, 0, 25
5, 30547, 0, 28
5, 30648, 0, 34
5, 30749, 0, 39
5, 30850, 0, 42
5, 30951, 0, 46
5, 31052, 0, 52
5, 31153, 0, 57
5, 31254, 0, 64
5, 31355, 0, 73
5, 31456, 0, 76
5, 31557, 0, 75
5, 31658, 0, 80
5, 31759, 0, 83
2, 31861, 0, 2317
1, 31866, 720, 293
0, 31868, 1037, 0
4, 31868, 0, 843
1, 31882, 757, 269
0, 31887, 1067, 0
4, 31887, 0, 843
2, 31887, 0, 2490
1, 31913, 747, 295
2, 31913, 0, 2520
0, 31918, 1043, 0
4, 31918, 0, 844
2, 31938, 0, 2511
1, 31944, 746, 451
0, 31949, 932, 0
4, 31949, 0, 834
2, 31963, 0, 1921
1, 31975, 738, 639
0, 31980, 886, 0
4, 31980, 0, 841
2, 31988, 2, 1764
1, 32006, 724, 691
0, 32011, 889, 0
4, 32011, 0, 840
2, 32013, 75, 1938
1, 32037, 714, 555
2, 32038, 20, 4900
0, 32042, 964, 0
4, 32042, 0, 830
2, 32063, 0, 1701
1, 32068, 716, 8190
0, 32073, 948, 0
4, 32073, 0, 828
2, 32088, 3, 688
1, 32099, 675, 178
0, 32104, 907, 0
4, 32104, 0, 829
2, 32113, 2, 1382
1, 32130, 709, 133
0, 32135, 954, 0
4, 32135, 0, 822
2, 32138, 5, 2170
1, 32161, 721, 189
2, 32163, 0, 3050
0, 32166, 986, 0
4, 32166, 0, 818
1, 32192, 717, 222
2, 32192, 4, 2745
0, 32197, 932, 0
4, 32197, 0, 820
2, 32217, 0, 2348
1, 32222, 724, 248
0, 32228, 938, 0
4, 32228, 0, 819
2, 32242, 0, 2051
1, 32253, 735, 342
0, 32259, 915, 0
4, 32259, 0, 818
2, 32267, 0, 2482
1, 32284, 738, 548
0, 32290, 870, 0
4, 32290, 0, 814
2, 32292, 2, 2505
1, 32315, 719, 592
2, 32317, 0, 2157
0, 32321, 853, 0
4, 32321, 0, 818
1, 32346, 728, 670
2, 32347, 0, 2522
0, 32352, 831, 0
4, 32352, 0, 815
2, 32371, 0, 752
1, 32377, 703, 605
0, 32383, 805, 0
4, 32383, 0, 814
4, 32383, 0, 814
6, 32696, 0, 0
5, 32697, 0, 0
5, 32798, 0, 10
5, 32899, 0, 33
5, 33000, 0, 60
5, 33101, 0, 87
5, 33202, 0, 95
5, 33303, 0, 86
5, 33404, 0, 91
2, 33545, 0, 2968
1, 33550, 710, 438
0, 33552, 906, 0
4, 33552, 0, 799
0, 33560, 913, 0
4, 33560, 0, 806
1, 33567, 708, 393
2, 33570, 0, 2779
0, 33591, 902, 0
4, 33591, 0, 810
1, 33597, 710, 371
2, 33598, 2, 2279
0, 33622, 916, 0
4, 33622, 0, 802
2, 33623, 3, 2963
1, 33628, 708, 342
2, 33648, 0, 1852
0, 33653, 891, 0
4, 33653, 0, 815
1, 33659, 717, 357
2, 33673, 0, 2311
0, 33684, 860, 0
4, 33684, 0, 806
1, 33690, 722, 411
2, 33698, 15, 3063
0, 33715, 861, 0
4, 33715, 0, 805
1, 33721, 719, 506
2, 33723, 0, 2353
0, 33746, 842, 0
4, 33746, 0, 795
1, 33752, 723, 610
2, 33752, 0, 2256
0, 33777, 851, 0
4, 33777, 0, 788
2, 33778, 0, 1642
1, 33783, 726, 639
2, 33802, 0, 1276
0, 33808, 820, 0
4, 33808, 0, 776
4, 33809, 0, 776

